ALogP,ALogp2,AMR,apol,nA,nC,nF,nG,nK,nS,nT,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,bpol,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,ECCEN,FMF,fragC,nHBAcc,nHBDon,HybRatio,Kier1,Kier2,Kier3,khs.sCH3,khs.dCH2,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.ssS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,khs.sI,nAtomLC,nAtomP,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,MLogP,PetitjeanNumber,topoShape,nRotB,LipinskiFailures,TopoPSA,VAdjMat,MW,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,WPATH,WPOL,XLogP,Zagreb
4.628,21.418384,88.7775,49.964274,0,0,0,0,0,0,0,15,16,41,0.320994684698778,-0.202252080109516,0.0674367148445128,-0.0281131091703324,-0.0281887386492803,32.5673598472192,28.4471361488338,43.6723289878915,40.9136019949806,34.6165523396036,1574.16101929744,1830.5231613912,2565.08971998266,2303.28896994424,1841.79053270907,11.9985104688522,34.9693804139958,-0.274588371727123,0.236560898640272,5.26899955073143,9.73496750398775,25.015726,25,0,0,5,7,2,3,0,0,1,0,0,0.0962250448649376,0.355498860309242,0.525063125569764,0,0,0.0288675134594813,0.0970614419864485,0.125682271300842,2.73886451130411,0.288675134594813,0.634197165423311,0.144337567297406,1.85350028808501,0.25,0.286255354408982,0.0833333333333333,4.45379286067244,6.0200821203839,7.06081661752028,2.03541513512696,2.16505253343411,2.00590499862681,16.6125196961929,10.8255184061348,10.9665286476513,8.18064677417336,6.57787016892439,4.95820437284231,3.61475359628007,2.72000839105892,14.0553710540085,7.76769010424854,6.95683976279197,3.89324601290699,2.50312688589773,1.5595242663218,0.952965000080141,0.549366672418887,500,0.739130434782609,1343.05,3,1,0.222222222222222,17.8112,7.08692476260044,4.34567901234568,3,0,0,0,8,0,0,1,4,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,18,0,1.5,3.94357213695574,2.89646815381689,3,6.70772130076833,14.487811317908,1.64244880068601,3.85970081508977,1.2242141040926,0,0,0,0,0,0,0.5,0.816496580927726,0,2.89,0.461538461538462,0.857142857142857,4,1,46.4,5.64385618977472,327.11384002,46.519819725582,2.022600857634,14.8199570966454,2.57178770486913,9.70681103768333,1325,34,5.966,124
5.5244,30.51899536,136.1385,75.96179,0,0,0,0,0,0,0,18,18,65,0.598297971889656,-0.33579580246818,-0.0558049202788245,0.254616760867485,-0.196395270172168,40.2729869517202,41.1569377535307,56.2060615507802,56.7314081175521,47.8171257499652,2231.98046467741,2549.69928965749,3369.50167157105,3366.42403416838,2876.79545962549,11.9973564508286,19.000610237471,-0.366890749681787,0.226676093315364,4.06804852064219,10.7289002369136,42.03621,38,0,0,1,16,4,7,1,0,0,0,0,0,0.333333333333333,0.512188697495164,0,0,0,0.133333333333333,0.157243665547864,2.14605871813177,0,0.253933893685712,0,0.962877433582982,0,0.0656360239006558,0,4.49167242767708,5.91166979119606,7.80626330964739,1.78804144601227,2.08614141167666,2.25831675897409,24.6227450968138,16.9743668860358,15.0959994974972,12.3436892929368,9.3245934324548,7.92069996078605,5.1310511589091,3.50932115998307,19.8697474429098,11.863347127916,8.76487663634198,6.21721610291603,4.10205197746327,2.92798064013261,1.57426495100513,0.944307690783089,1182,0.885714285714286,3434.06,4,0,0.275862068965517,28.0193905817175,14.2352941176471,8.77198286722096,1,0,6,2,12,1,0,1,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,4,11,3,0,2.22399620446649,0.900462082350477,0,31.1496687216207,28.5207651101337,0,4.21588247444129,0,0,0.125,0,0,0,0,0,0,0.333333333333333,3.99,0.5,1,9,1,32.78,6.24792751344359,476.22753488,71.5248400425008,2.04356685835716,17.6332025825121,5.69313283350412,6.88847492728589,4652,51,5.338,178
3.3688,11.34881344,90.2756,48.779102,0,0,0,0,0,0,0,21,22,39,0.433864966063121,-0.244523106438999,0.0313339127018251,0.0634545880299772,-0.197288253261174,27.9888592761878,30.5195297649373,42.6232726689248,39.4016311597625,33.8200093493236,1509.3633897822,1746.85287644341,2348.31361368949,2165.22215923002,1844.13545370665,11.9882949453659,15.9959283119232,-0.293894970392183,0.235496041972979,5.27106482635726,9.51567767246997,22.138898,28,0,0,5,13,1,0,0,0,0,0,0,0.117851130197758,0.420103454359943,0.489508091107684,0,0,0.0333333333333333,0.11067158822241,0.0923181299372813,1.34807469609131,0,0.201184463531091,0,0.453913766226025,0,0.0319174652859929,0,3.05579894517607,4.74585543989438,6.05996501479799,0.822649962154539,1.03088286881845,1.02110345201056,17.0622671644987,12.2759895832781,10.8755761330105,9.12292301915851,7.68978349789051,6.00580358618615,3.78441567788042,2.85155540488339,13.1636908668927,7.72565835186523,5.35162457197103,3.5809810875077,2.39842317069544,1.49652329884825,0.711436710040881,0.419521444129046,605,0.96,1164.06,4,1,0,18.3673469387755,8.79224376731302,4.83798417326114,0,0,0,0,13,0,0,1,4,1,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,25,0,0,0,0,0,15.1775776486336,18.656383137735,0,3.99004019655725,0,0,0.2,0,0,0,0,0.504717259721992,1.19055078897615,0,2.89,0.5,1,5,0,68.52,5.8073549220576,330.1116758,51.9457629761338,2.07783051904535,18.4810418737968,5.72938299809119,12.7516588757057,1677,35,4.423,132
0.321200000000001,0.103169440000001,83.0151,49.913446,0,0,0,0,0,0,0,6,6,44,0.465491101360509,-0.234907652920983,0.0393590141755525,-0.14639720439855,0.19684218504713,32.3418288827601,27.9451381699185,40.7827342727841,45.8340321309008,37.4701014282115,1553.28024901484,1820.84252797992,2539.8627499922,2560.52308140464,1964.58008071772,11.9985138392372,34.9693803792338,-0.347920335005947,0.233957144814517,5.15156305518845,10.3121194441433,29.324554,24,0,0,1,5,1,3,4,1,0,0,0,0,0.206930270632866,0.433845490960764,0,0,0,0.138087683439597,0.238372008724348,1.54731368990643,0,0.414266426608915,0,0.871753815938736,0,0.145221774368591,0,3.80211191526075,5.43933907281872,8.14989566740064,1.88154882117665,2.42699090075262,3.08303165661023,15.6898699653825,10.579718698119,9.60128189405947,8.26094460731625,6.57606685206212,5.65786707961359,3.54934038392071,2.32540532850927,13.5269956285228,8.12225560078588,6.55275101777963,5.07457803202726,3.69543945786839,2.84118109367496,1.61931219633326,1.01020258196712,409,0.772727272727273,1654.06,4,2,0.5625,16.84375,7.26643598615917,3.75308641975309,1,0,6,0,2,2,0,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3,11,0,0,1.20120191925026,1.69891175680772,0,7.81116179426778,15.1206161475315,0,7.66214560091898,0,0,0.25,0,0,0.166666666666667,0.1,0,0.25,0,2.56,0.454545454545455,0.833333333333333,4,0,67.59,5.58496250072116,323.1400548,44.8145036361682,2.0370228925531,16.9670306681796,5.37006519347448,9.07341800117472,1059,36,1.923,116
4.1107,16.89785449,132.3315,77.574755,0,0,0,0,0,0,0,18,18,68,0.406762364533441,-0.249843157151763,-0.00311132535230935,0.0334028670824931,0.0848158602236592,35.9419653441486,38.4097863765101,49.3515517893117,47.1853698561313,39.2712208782452,2150.82107048277,2417.20915927038,3087.42182982889,3018.27737183956,2621.59677788136,11.85,18.9984080503604,-0.301329673608123,0.12353372420825,4.03918431403385,10.6740934909834,46.725245,36,0,0,2,13,2,8,3,0,0,0,0,0,0.370790811898598,0.391204377377552,0,0,0,0.134697992482755,0.134643117983196,1.43850504885587,0,0.0833333333333333,0,0.784462531041177,0,0.0288675134594813,0,3.03499561718234,4.22059392247358,5.39796860337879,1.54958786611192,1.96031302556805,2.09795335121482,22.7191214139911,16.2591528308725,13.7723641800907,11.1911114491285,8.79311026094389,7.29855865085936,4.32119234274626,3.13424538479901,19.4505469475262,12.1520495732367,8.861944718312,6.40986922793429,4.49876045251481,3.22111047076255,1.84417646929146,1.23368686927359,1112,0.96969696969697,3985.05,4,0,0.392857142857143,26.0740740740741,14.5330812854442,9.18367346938776,0,0,11,0,13,0,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,3,0,0,0,0,0,16.2700662160766,0,0.837937307419204,0,0,0,0,0,0,0,0,0.629960524947437,0.685006710594441,3.99,0.5,1,11,2,22.61,6.16992500144231,446.28457562,67.9875247188384,2.06022802178298,16.026183899426,0,13.5042367653221,4064,44,5.658,164
1.7523,3.07055529,63.7849,32.996723,0,0,0,0,0,0,0,14,16,28,0.245007031442728,-0.0773819362355953,-0.0874967668208639,-0.0383476366530781,0.151854283377748,19.5743705419233,21.4363786595768,30.5721261230795,29.4611318766526,27.5439359983218,1054.49640285889,1264.82360428223,1833.39193128418,1693.20999913086,1433.51126609863,11.9934056840566,15.9949199384593,-0.308492844095462,0.190578840621902,5.45251797876983,10.1835790927948,16.581277,19,0,0,2,7,0,2,0,0,0,0,0,0.196418550329597,0.481253433104387,0.668939007522728,0,0,0.0454124145231932,0.108814281048295,0.138069311042817,0.946699981014,0,0.330933093275582,0,0.378607808252075,0,0.0827802060429519,0,2.77818140835977,4.97971121995982,6.52923786373253,0.906419604635729,1.32822716392676,1.46641300958244,11.8280626458167,8.30886175028988,7.25209324268064,6.59184589352635,5.8425229311766,4.32110769986528,2.98469340490713,2.10953593705073,9.29096079959837,5.34614910915781,3.66645451514246,2.69648603643607,1.92698423441982,1.21116011721426,0.658614744021211,0.354891408523975,210,0.823529411764706,628.06,2,1,0.181818181818182,12.0554016620499,4.93827160493827,2.06180144641683,1,0,1,0,4,0,0,0,3,2,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,15,2,0,1.39104043480103,1.34123075999971,0,4.50879771385332,8.2543790750692,0,4.94145394560441,0,0,0,0,0,1.04004191152595,0.25,1.04004191152595,1.04004191152595,0,2.01,0.428571428571429,0.75,2,0,82.76,5.24792751344359,229.09636006,35.0330331749734,2.06076665735138,18.1979140667929,3.00042873903631,15.1974853277566,473,26,2.405,92
5.1406,26.42576836,137.9461,79.813341,0,0,0,0,0,0,0,18,18,70,0.425268960293432,-0.256420289746407,-0.0866510826047022,0.206514200709948,-0.114148131909373,34.8544099393704,38.1598213528891,48.3260032860696,47.2150542227203,39.993911308937,2236.90691393518,2523.39998374143,3256.13533042122,3228.16393394213,2823.78850529405,11.85,15.994923479974,-0.34877906363592,0.0976736937365077,4.78093310735217,10.9982812890342,48.304659,36,0,0,0,16,2,8,2,0,0,0,0,0,0.370790811898598,0.369226785026512,0,0,0,0.141927807687736,0.139834429446968,1.35395405949299,0,0.0833333333333333,0,0.806310406281314,0,0.0372677996249965,0,3.11954660654522,4.37081085317267,5.32106015377171,1.68116632084109,2.08228175931613,2.19558651065943,22.7191214139911,16.2971576333333,13.5879127682232,11.3577781157952,8.89451165517407,7.24327020790361,4.57633601020909,3.35996104844975,19.903860657484,12.2156425528589,8.87761262279982,6.58750488143352,4.54639227448548,3.24601467080364,1.90916347297905,1.26578178245176,1058,0.939393939393939,4273.04,3,0,0.379310344827586,26.0740740740741,14.5330812854442,8.86426592797784,1,0,10,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4,8,3,0,2.5250304966328,0.668740304976422,0,0,17.4583205390547,0,0.880985233811692,0,0,0,0,0,0,0,0,0,0.7937005259841,4.21,0.473684210526316,0.9,11,2,18.95,6.16992500144231,443.2936631,68.0126708147633,2.0609900246898,13.2493757338535,2.78562344503523,10.4637522888182,3928,45,5.578,164
4.9192,24.19852864,118.4778,63.244653,0,0,0,0,0,0,0,23,25,50,0.325858739994105,-0.189031741706155,0.0689029610661961,-0.0786402539596767,0.0599291311160364,36.9821629778204,36.6687539853212,53.5316182924199,53.3372360814141,52.8906976784807,2309.01892561458,2726.39417463912,3804.51805189682,3763.00056422381,3634.9039232062,11.89,31.9720724337503,-0.274631522436838,0.23655454888297,5.25373201487753,13.2435446236732,29.495347,32,0,0,4,13,4,2,1,0,0,0,0,0.0962250448649376,0.447881232137721,0.633228165490501,0,0,0.0684653196881458,0.198246978394092,0.272218603371184,1.7047912124301,0,0.309489449241268,0,0.934891401083254,0,0.120907941400548,0,3.92821784926796,6.32473505648392,8.87965950281789,1.91450116978099,2.65446863952551,3.20899581207618,20.2169677028779,14.1353615907848,12.5090319474602,10.5093020365028,8.85986203908468,7.19643934128353,4.862521600226,3.49662145081296,17.1627303643174,10.3499580160871,7.84189647055501,5.81388219438891,4.13935351803205,2.89995480437801,1.78739576141475,1.05666244996791,691,0.862068965517241,1997.05,4,1,0.125,22.203125,10.5433884297521,5.62663495838288,2,0,1,0,12,0,0,1,8,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,26,0,0.125,3.80065584748218,3.48892084289011,0,14.2298345581758,26.0085595844717,0,10.2328221822474,0,0,0,0,0,0,0,0.721124785153704,0,0,3.55,0.5,1,6,1,83.12,6,399.14053346,59.6605664558233,2.05726091226977,15.0208309479542,2.56528804450784,9.31220761519527,2338,44,5.419,152
5.3532,28.65675024,124.8427,63.941481,0,0,0,0,0,0,0,26,29,49,0.572825559869867,-0.333960280775708,0.0731711536690959,-0.0154175056934128,0.031974270820593,41.5311010489023,42.1906483727192,60.1038427168778,59.7766383008243,52.6634549190305,2255.99635776988,2663.89741998132,3719.68473212871,3566.74041925941,3206.01043566538,11.9528792259858,31.9720726107272,-0.423222699227377,0.319528569892662,4.30962429599175,10.4693737570011,28.592519,36,1,0,2,13,6,1,0,0,0,0,0,0.214076175062696,0.577721082531464,0.847475887884233,0,0,0.0498751970726326,0.163570106180095,0.196767553006499,1.7553287745703,0,0.274971652376843,0,0.796602589671774,0,0.0771144554718166,0,4.48055596842191,6.99027466916717,8.92191342858765,1.67996660373483,2.18928179039454,2.3875626110321,21.9156383156272,15.7290092859114,13.7507380947579,12.2840371461391,10.1542467432883,8.09031921193538,5.89546088131121,4.49208870016085,17.9264405407451,10.8326621715098,7.98938710191737,5.93590881656577,4.12288242950973,2.85303750681075,1.72638241365786,1.10039109650638,1013,0.875,1817.07,3,0,0.0833333333333333,23.7283950617284,11.16,5.64446366782007,1,0,1,0,12,0,1,0,8,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,21,0,0,1.60843191274816,1.26873137154067,0,15.4350289184013,29.1070546051676,0,9.96364397931541,0,0,0,0.400594354514599,0,0.235702260395516,0,1,0,0,3.44,0.473684210526316,0.9,6,1,110.38,6.16992500144231,439.09906254,66.6275327327886,2.08211039789964,20.8684964411423,9.07722046193735,8.68441719556977,3410,49,6.628,172
4.1487,17.21171169,138.0541,81.573341,0,0,0,0,0,0,0,18,18,71,0.376720828037343,-0.228957259189168,-0.0058240496492283,0.0718080944844331,-0.0983984461436986,35.8544099393704,38.8277293757566,49.5473729060036,48.5195297649373,43.6578233739738,2282.02107356823,2566.16459667859,3279.61859794679,3247.73481151531,2893.3564527375,11.85,15.9949237347468,-0.301345677634443,0.207541435544756,5.57237634701484,10.961740629957,47.346659,37,0,0,1,16,2,7,4,0,0,0,0,0,0.389519551181231,0.321114262594043,0,0,0,0.146225044864938,0.130415982045037,1.35494827147786,0,0.164266426608915,0,0.770072289603347,0,0.0491740870641184,0,3.12808422096333,4.66579987268153,6.05009086328569,1.59761668356695,2.06010410689882,2.23388024492492,23.4262281951776,16.7759895832781,14.0315612064861,11.5041289067123,9.18186312433901,7.41014917142667,4.38445992903632,3.18080855559466,20.1883177078602,12.6576430821985,9.17701822355366,6.6649465919607,4.67420739124563,3.30973549558892,1.85834075131916,1.23039584381004,1161,0.970588235294118,4354.04,4,0,0.366666666666667,27.0460189919649,15.297419646899,9.43638525564804,0,0,11,0,15,0,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,0,18.5903058078841,0,1.04398715206423,0,0,0,0,0,0,0,0,0,0.60822019955734,4.32,0.5,1,12,2,26.79,6.20945336562895,455.2936631,69.9428793034216,2.05714350892416,12.9721549710874,2.57257558162133,10.3995793894661,4407,46,5.038,168
4.5224,20.45210176,110.2251,62.546825,0,0,0,0,0,0,0,12,12,57,0.773702191259365,-0.586463859084888,0.358068668989773,-0.342057664434379,0.373753884631657,40.9894213314097,39.1782818147783,59.6995958015798,53.6426690760395,53.4111776264681,1773.63237351314,2030.30902779131,2698.86234563661,2706.68357839602,2333.15521580342,11.9973788805196,19.0012630986551,-0.330212652302619,0.545204489867935,3.02932591577547,9.62609518385771,37.411175,34,0,0,2,6,1,3,4,2,0,0,0,0,0.234708048410644,0.371211015326373,0,0,0,0.125544867840852,0.173473179512718,3.1424487042969,0.353553390593274,0.287457478565265,0,0.891678939117941,0.0110216678544351,0.0468780344456163,0,4.27014728874647,6.39913241420007,8.19001789416703,1.60321432525216,1.87543619912804,2.04504140980659,23.1396174336883,15.2473333575809,14.3661299880835,10.3822806310672,8.40418712787081,6.75899864628471,4.61546510075679,3.14389028381807,17.1204735939647,10.3308664169742,7.72422519928598,5.51313152151055,3.71135963615655,2.70825799487884,1.46865270575228,0.780970908829071,876,0.6875,2489.12,5,3,0.5,26.6020761245675,12.6301493888637,8.62809917355372,0,0,7,0,5,2,0,0,5,0,1,1,0,2,0,0,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,12.384424683992,18.5910158427792,1.61636500694229,4.6667902596109,1.10900355275433,0.5,0.2,0,0,0.428083522300357,0.1,2.3811015779523,1.17348231572452,0,2.34,0.470588235294118,0.888888888888889,10,1,128.23,6.08746284125034,454.19402352,64.4734159210954,2.01479424753423,32.9962250634706,7.83705895498829,18.0507231752661,3356,46,5.014,162
4.6033,21.19037089,107.3524,54.228688,0,0,0,0,0,0,0,25,28,43,0.32200930585025,-0.163462050811507,-0.0142891605753957,0.0603065802589037,-0.0726190030261825,29.1598818076589,33.0217996330809,47.5450534666205,46.711235399801,41.5174370317049,1919.81989788722,2292.67167144728,3263.56547928647,3249.37177564775,2879.79066334436,11.9882745830036,14.0149997396701,-0.275620943818738,0.229671953517926,6.03890312498115,10.7193134192988,22.771312,31,0,0,3,15,2,1,0,0,0,0,0,0.117851130197758,0.456930270632866,0.69871130837752,0,0,0.0322748612183951,0.123118412764605,0.154298780868993,1.6288820433147,0,0.302749430154621,0,0.675104823148729,0,0.0717375361252883,0,3.86574822066701,6.45239347764574,9.01632705230164,1.26420575471451,1.67797630731053,1.87185142526436,18.2169677028779,13.2591528308725,12.0976556032521,10.4623591599382,9.20542933282524,7.60851414870743,5.35263484481817,4.17089634034363,14.6397073430857,8.67152268535033,6.37420998825702,4.42359634168003,3.11120580957559,2.08088153202026,1.15566006080727,0.712971567336206,576,0.962962962962963,1507.06,5,2,0.0476190476190476,18.9927159209157,8.39359504132231,4.16,1,0,0,0,11,0,0,0,5,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1.69458965798228,1.73918771255502,0,11.1819748478392,24.1830970958882,0,10.06710328749,0,0,0,0,0,0,0,3.30492051379533,0,0,3.11,0.5,1,3,0,79.38,5.95419631038688,352.14364464,56.8584653156025,2.10586908576305,18.8043878347021,0,18.8043878347021,1827,43,4.331,150
6.9278,47.99441284,140.7343,76.535997,0,0,0,0,0,0,0,18,18,63,0.482659344822807,-0.256835618407053,-0.10692405223182,0.215132739467377,-0.0618215035538384,52.4223735928341,43.1466019437492,59.964020311283,62.3304151602946,62.7393565203363,2397.70369763966,2736.6878162778,3611.96774503833,3634.14681952367,3172.37209413143,11.85,34.9698555444865,-0.366817983960524,0.123795210968047,4.09221017660735,11.3445078124838,39.622003,37,0,0,0,17,3,7,1,0,0,0,0,0,0.33677012102661,0.496832243166137,0,0,0,0.133909053948991,0.184209078701695,1.86425715892351,0,0.21982198216447,0,1.0665764871954,0,0.091206673027952,0,3.9334807549461,5.85935426395068,7.76945099051322,2.00222644551536,2.58820310434818,2.91581217365816,23.7525016088107,16.5805200359184,14.4957637698977,11.7794568451324,9.46032649366835,7.63534601627433,4.90414352922132,3.36544187255584,20.5584282986786,12.3223113534868,9.26715415050599,6.61057061105511,4.62200173187748,3.18644708161333,1.8133540060672,1.07069999928915,1107,0.911764705882353,3234.06,3,0,0.285714285714286,27.0460189919649,14.0741357767597,8.53104004299919,0,0,7,2,12,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,4,8,3,0,0,0,0,0,24.5095973573396,0,4.8940138964212,0,0,0,0,0,0,0,0,0,0.333333333333333,3.88,0.473684210526316,0.9,9,1,15.71,6.20945336562895,498.16409736,69.6986273761834,2.04995962871128,17.6436922784293,3.13067121928486,6.91190538827852,4252,49,6.518,172
5.7717,33.31252089,144.2675,81.190962,0,0,0,0,0,0,0,18,18,71,0.794930565711466,-0.436180468692952,-0.110707437104929,0.28035425997741,-0.164369075541148,43.0474559872611,44.1532136849284,58.6488758851112,61.3955920718172,53.1492177270977,2341.99108375394,2675.85115261503,3541.50280488238,3621.52102509884,3141.76445244035,11.9961137488499,18.999414674184,-0.376993198078427,0.125030967972363,4.07195167255401,10.7279694526742,49.283038,40,0,0,0,17,3,7,1,0,0,0,0,0,0.318041381743977,0.525080409026769,0,0,0,0.12961181677179,0.157314463273773,1.99247213504004,0,0.219416096821288,0,0.903891858691524,0,0.058925565098879,0,4.49951541539852,6.38886838548434,8.27012073942263,1.84479262095708,2.27867107003557,2.41727818996494,26.0369586591869,18.0503764909573,15.4680509196791,12.9856514198264,10.0898494372059,8.35853794244375,5.60392946167676,3.90257723577257,21.4077522453706,12.5128286448782,9.00643166440658,6.60033917121706,4.45357238497098,3.12609967634405,1.7572677050107,1.08503241149203,1264,0.837837837837838,4144.07,3,0,0.333333333333333,29.97,15.6995372018512,9.2706616172867,2,0,7,2,11,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,2,0,0,0,0,0,0,4,10,3,0.142857142857143,4.17480445050841,1.78752769966735,0,31.8096223845726,27.6794494664185,0,4.3392134049487,0,0,0,0.325904022254002,0,0,0,0,0,0.333333333333333,3.99,0.5,1,11,2,34.17,6.32192809488736,508.25374966,75.6072128796852,2.04343818593744,20.6932982017432,8.72662207009354,6.91507115428015,5500,55,5.265,186
1.3042,1.70093764,57.8864,31.236723,0,0,0,0,0,0,0,9,10,27,0.215965898591523,-0.0958935601703948,-0.0342796292464389,0.0347186680511835,-0.0115222234364934,18.5743705419233,18.6891638774917,25.7412164571772,22.3812361559008,18.1874377878047,912.68650814518,1046.94860851986,1414.03255827527,1201.68973280618,909.809959559403,11.9934267661804,15.9949196855991,-0.360443307765648,0.18839647469496,4.9581164765991,9.75134071618352,12.685277,17,0,0,2,5,2,0,0,0,0,0,0,0.0962250448649376,0.272165526975909,0.435283936470629,0,0,0.0360843918243516,0.0865562612162344,0.102660687294417,1.16633952187996,0,0.136082763487954,0,0.374375283529436,0,0.0448895945495677,0,2.02249041700142,3.00082404322379,3.82857022127855,0.639542639998439,0.820672998591761,0.82350083996754,11.5436055954405,7.66470379794645,7.00433894549016,5.18042659506454,4.21228138087793,3.27666412002225,2.26559694993613,1.488272461659,8.35852880613767,4.59814689533896,3.25758108530745,2.0859656078247,1.40836233126902,0.873471202372817,0.45240547442612,0.236577068314357,239,0.5625,544.06,4,5,0,12.4567474048443,5.55765595463138,3.25,0,0,0,1,4,0,0,1,2,2,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,16,0,0,0,0,0,3.61939931847957,10.5684534556791,0,3.56403385943011,0,0,0,0,0.5,1.72610874799436,0,1.10520944959212,0,0,1.9,0.444444444444444,0.8,3,0,110.28,5.08746284125034,217.09636006,32.1691781249494,2.01057363280934,16.3141146511014,2.5430285896033,13.7710860614981,472,20,2.155,80
0.463,0.214369,95.6577,53.213067,0,0,0,0,0,0,0,15,16,45,0.524573111772821,-0.28357714739781,-0.00129599660051304,0.0716034965483048,-0.109316758654561,29.3488395774643,31.3260032860696,44.9314722797441,50.0942472166282,43.706151885057,1843.95740263636,2202.21402830302,3152.82592233436,3377.53468333103,2839.82478983381,11.85,15.9959292882551,-0.32999318218048,0.242575957176163,5.18235292889511,10.936420740024,26.646933,29,0,0,4,9,2,3,0,1,0,0,0,0.0785674201318386,0.382131042189261,0.593794577369215,0,0,0.0322748612183951,0.125128464429808,0.164161481439226,1.62123443505209,0,0.393228667917784,0,0.764342604225687,0,0.0973466229577232,0,4.09804764168014,6.39133693155296,9.29177253517375,1.52122026608055,2.02209979960048,2.48459692970999,18.0956473593183,12.6521983431904,11.3421100296833,9.94207242544518,8.20901536659565,6.99707258948228,5.2614673915037,3.7929833335703,14.1057468073835,8.48403506068221,6.4213554379739,4.64388294032973,3.22869790961696,2.33690140187203,1.48709204867884,0.911058878671246,577,0.846153846153846,1654.07,6,3,0.210526315789474,19.3222354340071,8.56632956573468,4.22448979591837,0,0,3,0,8,1,0,2,3,2,0,1,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,11.3827614508028,23.0370315943927,0,8.42194214328852,0,0.125,0,0,0,0.39685026299205,0.25,0.467648930822808,0.60822019955734,0,2.78,0.461538461538462,0.857142857142857,4,0,102.04,5.85798099512757,349.153875,53.8088298759765,2.06957037984525,20.3187731223188,5.15516766698342,15.1636054553354,1686,45,1.883,140
