ALogP,ALogp2,AMR,apol,nG,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,bpol,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,ECCEN,FMF,fragC,nHBAcc,nHBDon,HybRatio,Kier1,Kier2,Kier3,khs.sCH3,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.ssS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,khs.sI,nAtomLC,nAtomP,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,MLogP,PetitjeanNumber,topoShape,nRotB,LipinskiFailures,TopoPSA,VAdjMat,MW,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,WPATH,WPOL,XLogP,Zagreb
2.9139,8.49081321,89.885,46.954309,0,12,12,37,0.428130658134225,-0.172499144176128,-0.0560191079620104,0.0289846764109731,0.0334822245069639,41.6040312580275,38.2046100294486,51.3360607779251,50.3094705804664,44.0929102158102,1809.86268148081,2118.93899397325,3039.81545848955,2838.81562902548,2267.39273532707,11.85,34.9688540178469,-0.272856315356127,0.255825333425182,5.13454142645621,10.8836096777468,22.725691,26,0,0,1,11,2,1,0,0,0,0,0,0.0785674201318386,0.37392834129449,0.691762501285725,0,0,0.03125,0.109011490959656,0.180360511560797,2.88281506216348,0.288675134594813,0.736573902733206,0.144337567297406,1.01438838378416,0.0294443855557322,0.146757109154687,0.00981479518524407,4.92303750284795,7.16264071666246,9.15027566265138,1.61096361802436,2.03005192745298,2.19212731728761,17.4827631841959,11.2530387610634,11.4194351368537,8.63407562708571,7.13646593467221,5.48981855563394,4.07018130850918,2.59483631524517,13.4592938316087,7.60336764368465,6.06703224528395,3.93876639072003,2.74285864083486,1.69746430357757,1.00240106125124,0.470215843707655,497,0.708333333333333,969.09,7,3,0.0666666666666667,18.7810650887574,7.31886916502301,4.2332361516035,1,0,0,6,0,0,2,6,0,0,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,22,0,0,1.01982445132775,2.31754764353607,0,3.8742846069285,13.1825243507663,0,8.84689363238798,0,0.512992784003009,0,0,0,0.400594354514599,0,1.31037069710445,0,0,2.12,0.5,1,3,0,122.03,5.70043971814109,364.03968906,48.4114660209754,2.01714441754064,24.8283919449947,7.3357830458074,11.6932735961575,1447,38,2.515,130
1.3647,1.86240609,70.3595,38.645516,0,14,15,32,0.418909356754801,-0.205001505026361,-0.00400027030761529,0.023056353814465,-0.00844590854193766,22.9888592761878,25.3533478317569,34.0974275067738,32.4297913731347,28.4053552283648,1176.63702220317,1413.57235872656,1893.16612865353,1722.48628880625,1500.60360412567,11.9,15.9959257244502,-0.315422024490562,0.208749117516943,4.80264468951192,9.6210149512442,18.632484,23,0,0,4,6,1,0,2,1,0,0.288675134594813,0.166666666666667,0.240562612162344,0.423540242053219,0.670986196866145,0.288675134594813,0.144337567297406,0.0672345597846667,0.116973002138381,0.141076458422487,1.2051183572168,0,0.337267227019046,0,0.510710602455647,0,0.0769521592540892,0,3.01254677451042,4.5181890900842,5.5344918846623,0.913156769166869,1.04993148282206,1.02290415494226,13.526733258566,9.80966308808932,8.92944915037893,7.47463790571371,6.30711717234953,4.29820382713869,3.29038861760941,2.52213397826901,10.5892389494385,6.50957486116627,4.90569855565187,3.09866610400484,2.0423048293436,1.1241843193126,0.697177507132932,0.428668139105796,385,0.95,845.06,4,2,0.214285714285714,13.648393194707,5.65289256198347,2.84504132231405,0,1,0,5,1,0,1,3,2,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,4.83496744305628,12.8179352548119,0,7.02333640867294,0,0,0.111111111111111,0,0,0,0,2.6207413942089,0,0,2.34,0.454545454545455,0.833333333333333,4,0,83.81,5.52356195605701,268.09602572,41.2768920855406,2.06384460427703,18.0023253803559,5.5349360308759,12.46738934948,853,28,2.138,112
-0.320400000000001,0.102656160000001,115.7008,61.342239,0,0,0,52,0.436649734353139,-0.317365035897847,0.257909431895097,-0.17872328179961,0.0190070280632754,39.2510616514553,43.195055256021,55.2650045460229,56.6847107736547,49.3780409774463,2178.5673842695,2565.93237156696,3534.56537920785,3518.82268207081,3142.79504551179,11.85,31.9720724702572,-0.279968035343392,0.283947332402896,4.82098063683767,10.9490939545409,36.537761,32,0,0,2,9,3,2,2,1,0,0.288675134594813,0.166666666666667,0.0962250448649376,0.423540242053219,0.660173154199734,0.288675134594813,0.144337567297406,0.0279508497187474,0.134168716896133,0.162600945554204,2.66384346333262,0.204124145231932,0.83006650684579,0.144337567297406,1.0553784539914,0.0228075229793322,0.205473609781252,0.0161273541607538,5.74143057279481,7.86009360262516,9.39095759324368,2.00497682096896,2.14978583829352,2.14897180497615,20.5956473593183,13.869341825509,13.1796246255601,10.659385410902,8.32222714070794,6.03689457396586,4.46604337008193,3.50257540859984,16.4712846208303,9.86583177481322,7.64173174903301,5.15467600611905,3.16416363416928,1.93329425898086,1.18873796461068,0.771952999403863,770,0.689655172413793,2213.09,8,3,0.3,22.203125,9.24038026256225,5.25777777777778,2,2,0,7,1,0,1,4,2,0,0,2,1,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,5,23,0,0.333333333333333,2.80690688150002,1.75159839089767,0,9.37215583630371,19.9983238601805,0,8.12604585633041,0,0.430674364248144,0,0,0,0,0,1.57780848017075,0.599644277868467,0,2.67,0.5,1,8,0,111.28,6,413.15216078,58.7065401373869,2.02436345301334,26.1721262667007,7.39342384103148,15.3857687998545,2494,46,1.517,158
5.2464,27.52471296,113.2619,57.910102,0,23,23,46,0.7078774169207,-0.405123149159677,0.1311397585316,-0.148146083527865,0.105862015181899,47.2079416011645,41.0780450576084,65.113845856011,64.4989395816064,70.8481327285066,1970.29604734377,2322.89611619116,3259.20987256348,3238.10922208169,2927.51957563715,11.9985055305455,34.9693808818749,-0.274727440780441,0.418648696172539,3.83963520812988,10.4156533719319,25.507898,35,0,0,5,10,5,2,0,0,0,0,0,0.117851130197758,0.374227599591874,0.578613949452374,0,0,0.0204124145231932,0.0933701367056596,0.139752496594461,3.1978568905553,0.288675134594813,0.802337614066613,0.117851130197758,0.983153454539213,0.013498731178901,0.166500322151397,0.00389674803992844,5.85646275294709,9.01069202627606,12.0391230856821,1.81420486400324,2.15067017803268,2.33590221126191,22.8801044096945,15.2193652562522,14.7874390546258,11.660997965622,9.58846539503737,7.47849680036494,5.02612356718132,3.68697073134455,17.1994268973792,9.63201874735232,7.24824669294925,4.93439525272047,3.19176649410403,2.06825987770237,1.07861077706786,0.600700548713623,860,0.78125,1409.1,4,1,0.0909090909090909,25.1036734693878,10.7266435986159,6.17751479289941,1,0,0,10,0,0,1,9,0,1,0,1,0,0,0,3,0,0,0,1,0,1,3,0,0,0,1,0,0,3,26,0,0,1.7525791613288,2.31438547471213,0.1,8.20006191217327,21.8868502322466,1.40488142107995,10.9796082145791,1.91098754175964,0,0.142857142857143,0,0,0,0,1.21644039911468,0,0,2.78,0.5,1,6,1,80.91,6.12928301694497,458.07573814,65.0769453722845,2.03365454288389,27.722994174848,5.68601978350596,12.359729913595,3216,51,5.807,172
5.2464,27.52471296,113.2619,57.910102,0,23,23,46,0.7078774169207,-0.405123149159677,0.1311397585316,-0.148146083527865,0.105862015181899,47.2079416011645,41.0780450576084,65.113845856011,64.4989395816064,70.8481327285066,1970.29604734377,2322.89611619116,3259.20987256348,3238.10922208169,2927.51957563715,11.9985055305455,34.9693808818749,-0.274727440780441,0.418648696172539,3.83963520812988,10.4156533719319,25.507898,35,0,0,5,10,5,2,0,0,0,0,0,0.117851130197758,0.374227599591874,0.578613949452374,0,0,0.0204124145231932,0.0933701367056596,0.139752496594461,3.1978568905553,0.288675134594813,0.802337614066613,0.117851130197758,0.983153454539213,0.013498731178901,0.166500322151397,0.00389674803992844,5.85646275294709,9.01069202627606,12.0391230856821,1.81420486400324,2.15067017803268,2.33590221126191,22.8801044096945,15.2193652562522,14.7874390546258,11.660997965622,9.58846539503737,7.47849680036494,5.02612356718132,3.68697073134455,17.1994268973792,9.63201874735232,7.24824669294925,4.93439525272047,3.19176649410403,2.06825987770237,1.07861077706786,0.600700548713623,860,0.78125,1409.1,4,1,0.0909090909090909,25.1036734693878,10.7266435986159,6.17751479289941,1,0,0,10,0,0,1,9,0,1,0,1,0,0,0,3,0,0,0,1,0,1,3,0,0,0,1,0,0,3,26,0,0,1.7525791613288,2.31438547471213,0.1,8.20006191217327,21.8868502322466,1.40488142107995,10.9796082145791,1.91098754175964,0,0.142857142857143,0,0,0,0,1.21644039911468,0,0,2.78,0.5,1,6,1,80.91,6.12928301694497,458.07573814,65.0769453722845,2.03365454288389,27.722994174848,5.68601978350596,12.359729913595,3216,51,5.807,172
5.1145,26.15811025,121.5687,66.453481,0,21,22,55,1.12467404808186,-0.783976471145633,0.459879467205079,-0.243398211578508,0.0826469910296926,55.8081762787078,54.7696969988458,82.9547278313938,80.9879956300776,75.1342579511715,2528.7453623369,3001.34806788541,4325.61359854055,4360.9135387449,3883.03659923331,11.85,31.9720730559831,-0.306015286701027,0.416815294350828,3.58058226823807,12.2950816170519,37.664519,41,0,0,0,17,1,1,0,0,0,0,0,0.0962250448649376,0.423540242053219,0.652030072412621,0,0,0.0279508497187474,0.122140586288015,0.151373654739778,4.43102252824862,0.45534180126148,1.25620563335146,0.311004233964073,1.14376512971969,0.0389983170689887,0.18737745186627,0.0214993009863588,8.13964855093898,10.9630072831821,14.255951141028,2.06234200416117,2.39360789607307,2.58278850669143,27.6645614600706,17.8615603398754,17.8456451629616,13.8238360697814,10.6702001345846,8.53578356563119,6.26520532305885,4.58026963516837,19.3858056931146,10.8828760701752,8.16677765428684,5.57487653769007,3.61943454381619,2.40719196803497,1.38600720933967,0.844437938518368,1306,0.657894736842105,1958.15,9,4,0.0869565217391304,30.9470553242118,12.8868583714055,7.85318559556787,1,0,0,10,0,0,2,7,2,1,0,3,1,0,0,1,0,0,0,4,1,0,4,0,0,1,0,0,0,4,32,0,0,0.857138488522553,1.24277755776377,0.05,8.96179204732909,22.3268832933483,1.52480357694164,9.48628171053941,1.51080015182873,0.818188823000027,0.569716008528312,0,0,0,0,1.80539715572181,0,0,2.34,0.476190476190476,0.909090909090909,10,0,150.66,6.35755200461808,551.08865266,76.5901468466046,2.0155301801738,41.4033525273508,12.7532412485157,15.428916537483,5614,62,3.682,204
5.2464,27.52471296,113.2619,57.910102,0,23,23,46,0.7078774169207,-0.405123149159677,0.1311397585316,-0.148146083527865,0.105862015181899,47.2079416011645,41.0780450576084,65.113845856011,64.4989395816064,70.8481327285066,1970.29604734377,2322.89611619116,3259.20987256348,3238.10922208169,2927.51957563715,11.9985055305455,34.9693808818749,-0.274727440780441,0.418648696172539,3.83963520812988,10.4156533719319,25.507898,35,0,0,5,10,5,2,0,0,0,0,0,0.117851130197758,0.374227599591874,0.578613949452374,0,0,0.0204124145231932,0.0933701367056596,0.139752496594461,3.1978568905553,0.288675134594813,0.802337614066613,0.117851130197758,0.983153454539213,0.013498731178901,0.166500322151397,0.00389674803992844,5.85646275294709,9.01069202627606,12.0391230856821,1.81420486400324,2.15067017803268,2.33590221126191,22.8801044096945,15.2193652562522,14.7874390546258,11.660997965622,9.58846539503737,7.47849680036494,5.02612356718132,3.68697073134455,17.1994268973792,9.63201874735232,7.24824669294925,4.93439525272047,3.19176649410403,2.06825987770237,1.07861077706786,0.600700548713623,860,0.78125,1409.1,4,1,0.0909090909090909,25.1036734693878,10.7266435986159,6.17751479289941,1,0,0,10,0,0,1,9,0,1,0,1,0,0,0,3,0,0,0,1,0,1,3,0,0,0,1,0,0,3,26,0,0,1.7525791613288,2.31438547471213,0.1,8.20006191217327,21.8868502322466,1.40488142107995,10.9796082145791,1.91098754175964,0,0.142857142857143,0,0,0,0,1.21644039911468,0,0,2.78,0.5,1,6,1,80.91,6.12928301694497,458.07573814,65.0769453722845,2.03365454288389,27.722994174848,5.68601978350596,12.359729913595,3216,51,5.807,172
1.5947,2.54306809,97.7916,53.175481,0,17,17,45,0.631239617090003,-0.224961132240554,-0.0962898341250881,0.0695711502256779,-0.17011989418056,41.2551499295406,42.4408457578307,54.3968164260333,58.4109122647186,62.7843234043898,1839.57567467209,2141.56084717045,3023.16793863048,2959.2868151467,2857.30297245325,11.9961701975483,31.9720724741476,-0.376015783468074,0.21633435029208,4.79559946617991,10.6292588729958,33.342519,30,0,0,3,9,1,2,1,0,0,0,0,0.117851130197758,0.274971652376843,0.503584098726053,0,0,0.0258198889747161,0.0681697964536462,0.0892965645470465,2.61716105432165,0.25,0.377831383795624,0,0.803319184720301,0.0360618602006596,0.07235212811105,0,4.78811927928721,8.00365573346018,10.4847689730453,1.31902939725375,1.72288993453886,1.74370872370821,20.3111903089421,13.3416670341719,12.4036896521288,9.86757398315988,8.39724615573118,6.11318783534602,4.17043815244792,3.20214957172801,15.2598334382828,8.66173837588291,6.29986830946828,4.14081146421887,2.77554810481504,1.59747229757878,0.90015058397166,0.540311052706856,662,0.607142857142857,1453.11,6,1,0.235294117647059,22.68,9.87128177393186,5.58677685950413,2,2,0,6,0,0,0,7,0,0,0,1,0,0,0,3,0,1,0,2,1,0,2,0,0,1,0,0,0,5,22,3,0.0666666666666667,2.49390538293775,2.01223844247671,0,5.3571843547894,14.2682071111246,0,6.72347736031085,0,0.5,0.166666666666667,0,0,0,0,1.4324702914937,1.5905414575341,0,2.12,0.466666666666667,0.875,7,0,107.38,5.90689059560852,409.10201698,56.340909440101,2.01217533714646,31.9898491211294,7.67654399903711,15.7734726588664,2136,44,2.42,146
4.0828,16.66925584,112.1212,55.562274,0,23,23,45,0.239564458491055,-0.121399405519085,0.0113062420109848,-0.0645775972847196,0.0886125965376509,29.1598818076589,32.0770325029121,43.5755783024534,41.9941831981653,39.215598001177,1847.30757479148,2152.00564864395,2948.78645225268,2926.65633658762,2574.70688197667,11.9882745830036,14.0149997396701,-0.314154027073259,0.199928080315337,5.58368464675401,10.776721764357,22.977726,30,0,0,4,9,6,2,0,0,0,0,0,0.144337567297406,0.324284294838188,0.466284618959994,0,0,0.0223606797749979,0.0783754471164267,0.112624895251605,1.47827809617758,0,0.359116756396542,0,0.738285352211911,0,0.121516574145597,0,3.66577114081411,5.90570702290155,7.61766041148417,1.44773122096451,1.96512962671918,2.10345466005874,18.6396174336883,13.2035099382067,11.6625946057388,9.9254840772698,8.401099101119,6.19841804500902,4.28050968920261,2.97176448583087,15.0869209385857,8.60139047186766,6.31438836154584,4.35974462238395,3.0537796183336,1.86384027568043,1.09741473430094,0.59683964221101,694,0.925925925925926,1602.06,5,1,0.0952380952380952,20.28,9.66686496133254,5.1358024691358,2,0,2,9,0,0,0,8,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,2,0.25,4.53715067540251,4.63509528707214,0,12.0527900249872,22.379782777424,0,7.79193854156051,0,0,0,0,0,0,0,3.8311690362539,0,0,3.11,0.466666666666667,0.875,4,1,80.24,5.90689059560852,354.15929472,55.7388954245365,2.06440353424209,18.1764463639773,0,18.1764463639773,2067,40,5.295,142
1.8637,3.47337769,121.1752,69.658204,0,16,17,60,0.718019926842326,-0.42362655851297,0.126140191224288,-0.100250891602754,0.0374367918477283,42.6655503857197,46.5538627528535,60.0932964570176,61.4291424141379,54.6211538927798,2352.30672377917,2740.60355104658,3859.2086319682,3936.57639376797,3473.71024963598,11.9984301095141,31.9726784218754,-0.346146312680427,0.26805606690685,5.11900891420858,10.9001759673765,46.197796,35,0,0,1,10,2,3,4,0,0,0,0,0,0.308992343248832,0.453781509314568,0,0,0,0.131891827454843,0.1450021279887,2.91960547353058,0.288675134594813,0.770279928911265,0.144337567297406,1.17681077986052,0.0456150459586644,0.231313851914718,0.0228075229793322,5.50456275928442,7.85410519096125,10.3706314899789,2.25279471394887,2.69147662314884,2.93209162880788,22.7169677028779,15.34668645619,14.4451829754479,11.5689687105991,9.40302027627231,7.75792314523936,5.5321825935144,4.07520528499456,18.6885538263599,11.0702151383384,8.49313146011673,6.06232292161356,4.14008619716009,2.88050897805432,1.6441753499078,0.990698840863626,841,0.78125,2977.09,6,1,0.391304347826087,25.1036734693878,11.16,6.3720703125,3,4,0,8,2,0,0,4,2,0,0,1,0,0,0,2,1,0,0,2,2,0,0,0,0,1,0,0,0,3,13,0,0.28470338722008,5.23324176474811,4.4290224421351,0,12.2274006388136,21.9708918311722,0,9.05944069690191,0,0.5,0.544331053951817,0.333333333333333,0,0,0,1.19055078897615,0.333333333333333,0,3,0.5,1,7,0,102.03,6.12928301694497,456.1831266,65.4168427492308,2.04427633591346,26.7304117112208,10.7597003405914,12.7096060926618,3133,52,3.246,170
7.1644,51.32862736,126.1497,63.120895,0,26,27,46,0.452200696751062,-0.272521286330714,0.0939501781237299,-0.0717050917070163,-0.0382432079440527,54.3249100631618,45.873972122523,68.7464242001194,69.9624045192345,62.7688122845448,2581.74648908157,3067.51403750035,4300.12119116062,3929.81329857065,3592.91560281354,11.85,34.9688546111589,-0.338852625578362,0.217998289831432,4.14572784032017,12.9057310114109,27.797105,35,0,0,3,16,2,1,0,0,0,0,0,0.240562612162344,0.481901923009709,0.884603820319255,0,0,0.206239477846076,0.253110179223055,0.424635277396977,1.90204178227548,0,0.337267227019046,0,1.1053220381976,0,0.219241738851825,0,4.36632222922411,6.93056774200456,9.03271857342506,2.45269399493442,3.3605342669096,3.71322766322682,21.2085315344407,15.1529996809899,13.7582355050331,11.6900866672844,9.98699956573639,7.58608818955641,5.59693904941843,3.98790690073541,18.3993331277459,11.4522102269163,9.10339521388177,6.97550363591471,5.17506071354134,3.21147437675938,2.1794408238382,1.28858059769116,919,0.935483870967742,1570.08,3,1,0.0434782608695652,22.7755102040816,10.5081216159933,5.56686390532544,0,1,0,12,0,0,0,8,2,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,2,0,1,0,0,2,22,0,0,0,0,0,12.8281396725596,25.8088496633351,0,9.9583941844549,0,0,0,0,0,0,0,1.19055078897615,0,0,3.11,0.470588235294118,0.888888888888889,6,1,103.52,6.12928301694497,467.03291012,64.5410329322456,2.08196880426599,23.836404641247,3.09871200635436,9.42823841720958,3108,46,5.568,168
5.058,25.583364,104.5099,56.293067,0,22,23,46,0.487953950590505,-0.314548765092196,0.125711779501944,-0.0929388420768413,-0.0832126858764132,29.6288789749113,32.3254595076129,43.3775120872984,43.8205531277803,36.3498956523829,1707.58773500158,1973.69170906493,2657.10428494174,2624.83000877424,2160.75939259796,11.85,15.9959287759416,-0.348819581656745,0.186034612148566,4.88886124906387,10.1706328461792,27.902933,30,0,0,1,16,2,1,0,0,0,0,0,0,0.321478169437253,0.469866236074725,0,0,0,0.098342810678732,0.10440046998981,1.28591267774901,0,0.136082763487954,0,0.529887432542034,0,0.0347713304216958,0,3.0802628964793,4.67485162400542,6.52299221738379,1.03302757741805,1.26406585572146,1.37900595625809,18.4764807268718,13.3139943857389,11.4060835251961,9.79969991107026,7.94579237185886,6.84501628292116,4.4929717985443,3.24772932809616,14.9235840525793,8.64242116039156,6.02900634913934,4.20787830550377,2.77444231319343,1.91074711191323,0.974835747713395,0.564483682818787,736,0.925925925925926,1699.05,3,1,0.0909090909090909,20.28,10.15625,5.53846153846154,1,1,0,13,0,0,0,5,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,19,0,0,1.6384291021658,1.24067853998583,0,17.6010876205095,21.4965353780256,0,5.33784973399738,0,0,0,0.1,0,0,0,1.19055078897615,0,0,3.33,0.5,1,6,0,56.27,5.90689059560852,357.147727,56.1144767543438,2.07831395386458,15.3231688635545,5.90482843892672,9.41834042462773,2164,40,4.564,140
5.058,25.583364,104.5099,56.293067,0,22,23,46,0.487953950590505,-0.314548765092196,0.125711779501944,-0.0929388420768413,-0.0832126858764132,29.6288789749113,32.3254595076129,43.3775120872984,43.8205531277803,36.3498956523829,1707.58773500158,1973.69170906493,2657.10428494174,2624.83000877424,2160.75939259796,11.85,15.9959287759416,-0.348819581656745,0.186034612148566,4.88886124906387,10.1706328461792,27.902933,30,0,0,1,16,2,1,0,0,0,0,0,0,0.321478169437253,0.469866236074725,0,0,0,0.098342810678732,0.10440046998981,1.28591267774901,0,0.136082763487954,0,0.529887432542034,0,0.0347713304216958,0,3.0802628964793,4.67485162400542,6.52299221738379,1.03302757741805,1.26406585572146,1.37900595625809,18.4764807268718,13.3139943857389,11.4060835251961,9.79969991107026,7.94579237185886,6.84501628292116,4.4929717985443,3.24772932809616,14.9235840525793,8.64242116039156,6.02900634913934,4.20787830550377,2.77444231319343,1.91074711191323,0.974835747713395,0.564483682818787,736,0.925925925925926,1699.05,3,1,0.0909090909090909,20.28,10.15625,5.53846153846154,1,1,0,13,0,0,0,5,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,19,0,0,1.6384291021658,1.24067853998583,0,17.6010876205095,21.4965353780256,0,5.33784973399738,0,0,0,0.1,0,0,0,1.19055078897615,0,0,3.33,0.5,1,6,0,56.27,5.90689059560852,357.147727,56.1144767543438,2.07831395386458,15.3231688635545,5.90482843892672,9.41834042462773,2164,40,4.564,140
-0.829999999999999,0.688899999999999,97.4166,53.071446,0,0,0,46,0.532553640366864,-0.36246991031663,0.0761223486094192,-0.0509103233366971,0.173660872621708,34.2873204497721,30.4439558586881,40.5032838368713,36.6173680072886,31.9693786432684,1451.33114156051,1616.83357584489,2031.23375745654,1873.38294469058,1554.84642629005,11.85,34.9688537129084,-0.378112418205592,0.206799186015998,5.6557250799664,9.38220580472306,32.326554,26,0,0,2,7,0,6,1,0,0,0,0,0,0.268728739282632,0.332278812278673,0,0,0,0.0900879909032083,0.0943274561913863,1.10517171552254,0,0,0,0.544979175283156,0,0,0,1.97040943396923,3.12450765035202,3.71648254769903,0.86450983652271,1.09331284794034,1.01684916260694,16.614673407306,11.7928263356837,10.0606549227583,7.80256606865809,6.46561978518953,4.97866761788901,3.00995396873946,1.99118120827049,14.297631579435,8.56892862331842,6.0716143547935,4.03237579611892,2.74689418917479,1.75771357573014,0.870593146086792,0.482797917459363,607,0.958333333333333,1752.07,6,2,0.411764705882353,18.7810650887574,10.2222222222222,6.68244575936884,0,7,0,6,0,0,0,4,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,14,3,0,0,0,0,15.1126373958726,10.9855270228384,0,1.98270322825009,0,0,0,0,0,0,0,2.3811015779523,0.638943104246272,0,2.56,0.466666666666667,0.875,7,0,61.25,5.70043971814109,347.15128818,49.2332557817213,2.05138565757172,21.3749101761755,2.99660943677282,15.8519366735254,1661,30,0.275,118
2.9139,8.49081321,89.885,46.954309,0,12,12,37,0.428130658134225,-0.172499144176128,-0.0560191079620104,0.0289846764109731,0.0334822245069639,41.6040312580275,38.2046100294486,51.3360607779251,50.3094705804664,44.0929102158102,1809.86268148081,2118.93899397325,3039.81545848955,2838.81562902548,2267.39273532707,11.85,34.9688540178469,-0.272856315356127,0.255825333425182,5.13454142645621,10.8836096777468,22.725691,26,0,0,1,11,2,1,0,0,0,0,0,0.0785674201318386,0.37392834129449,0.691762501285725,0,0,0.03125,0.109011490959656,0.180360511560797,2.88281506216348,0.288675134594813,0.736573902733206,0.144337567297406,1.01438838378416,0.0294443855557322,0.146757109154687,0.00981479518524407,4.92303750284795,7.16264071666246,9.15027566265138,1.61096361802436,2.03005192745298,2.19212731728761,17.4827631841959,11.2530387610634,11.4194351368537,8.63407562708571,7.13646593467221,5.48981855563394,4.07018130850918,2.59483631524517,13.4592938316087,7.60336764368465,6.06703224528395,3.93876639072003,2.74285864083486,1.69746430357757,1.00240106125124,0.470215843707655,497,0.708333333333333,969.09,7,3,0.0666666666666667,18.7810650887574,7.31886916502301,4.2332361516035,1,0,0,6,0,0,2,6,0,0,1,2,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,22,0,0,1.01982445132775,2.31754764353607,0,3.8742846069285,13.1825243507663,0,8.84689363238798,0,0.512992784003009,0,0,0,0.400594354514599,0,1.31037069710445,0,0,2.12,0.5,1,3,0,122.03,5.70043971814109,364.03968906,48.4114660209754,2.01714441754064,24.8283919449947,7.3357830458074,11.6932735961575,1447,38,2.515,130
1.3647,1.86240609,70.3595,38.645516,0,14,15,32,0.418909356754801,-0.205001505026361,-0.00400027030761529,0.023056353814465,-0.00844590854193766,22.9888592761878,25.3533478317569,34.0974275067738,32.4297913731347,28.4053552283648,1176.63702220317,1413.57235872656,1893.16612865353,1722.48628880625,1500.60360412567,11.9,15.9959257244502,-0.315422024490562,0.208749117516943,4.80264468951192,9.6210149512442,18.632484,23,0,0,4,6,1,0,2,1,0,0.288675134594813,0.166666666666667,0.240562612162344,0.423540242053219,0.670986196866145,0.288675134594813,0.144337567297406,0.0672345597846667,0.116973002138381,0.141076458422487,1.2051183572168,0,0.337267227019046,0,0.510710602455647,0,0.0769521592540892,0,3.01254677451042,4.5181890900842,5.5344918846623,0.913156769166869,1.04993148282206,1.02290415494226,13.526733258566,9.80966308808932,8.92944915037893,7.47463790571371,6.30711717234953,4.29820382713869,3.29038861760941,2.52213397826901,10.5892389494385,6.50957486116627,4.90569855565187,3.09866610400484,2.0423048293436,1.1241843193126,0.697177507132932,0.428668139105796,385,0.95,845.06,4,2,0.214285714285714,13.648393194707,5.65289256198347,2.84504132231405,0,1,0,5,1,0,1,3,2,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,4.83496744305628,12.8179352548119,0,7.02333640867294,0,0,0.111111111111111,0,0,0,0,2.6207413942089,0,0,2.34,0.454545454545455,0.833333333333333,4,0,83.81,5.52356195605701,268.09602572,41.2768920855406,2.06384460427703,18.0023253803559,5.5349360308759,12.46738934948,853,28,2.138,112
