compound_IDs,ALogP,ALogp2,AMR,apol,nA,nC,nF,nG,nK,nS,nT,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,bpol,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,ECCEN,FMF,fragC,nHBAcc,nHBDon,HybRatio,Kier1,Kier2,Kier3,khs.sCH3,khs.dCH2,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.ssS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,khs.sI,nAtomLC,nAtomP,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,MLogP,PetitjeanNumber,topoShape,nRotB,LipinskiFailures,TopoPSA,VAdjMat,MW,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,WPATH,WPOL,XLogP,Zagreb
CHEMBL2018216,0.7204267363379057,0.3046017825575659,0.14845097929115234,0.1533319036802709,0,0,0,0,0,0,0,0.5172413793103449,0.5,0.13131313131313133,0.19175446968288895,0.7214135995503195,0.6651107714752282,0.1895532092858629,0.8599150881277116,0.15986725799473778,0.19319295782535023,0.21500086257495182,0.2616784448397348,0.18710878064492548,0.20730205269128593,0.22642906141931002,0.24399272678658898,0.24188612055600858,0.21591465373228055,0.9775373606521477,0.18569391725364123,0.27294591245269467,0.4276461330210404,0.6507391982016977,0.6063913197487153,0.1587163879401981,0.17757009345794392,0,0,0.1875,0.2631578947368421,0.16666666666666666,0.5,0.07692307692307693,0.5,0,0.5,0.4082482904638638,0.24619249892286207,0.5001874537620729,0.5477159267876358,0.5,0.3535533905932727,0.10842094834863036,0.3857914470713357,0.3616755346922837,0.16750954007154464,0,0.31330407795118065,0,0.2694739139847948,0,0.49862399596955853,0,0.2129384959341986,0.25205383025354305,0.28304546863847835,0.3682027561024163,0.38141362338296614,0.42157992862636756,0.14130782351286386,0.15874798918576585,0.17320664786533418,0.19153975543677204,0.2106069854409987,0.23769131114662717,0.2956693421232687,0.3392481721978362,0.17082172284711078,0.18274344314352445,0.21013113076527595,0.22990550571507531,0.23144050715123646,0.24869333562219603,0.26110266085273276,0.2868530256852445,0.08296557811120918,0.8469387755102042,0.040666399014662936,0.08571428571428572,0,0.7017543859649117,0.11914264785979069,0.09225263631883827,0.07153937403047717,0,0,0.35294117647058826,0,0.1111111111111111,0.06666666666666667,0,0,0.4444444444444444,0.16666666666666666,0,0,0,0,0,0,0,0.4,0.3333333333333333,0,1,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,1,0,0,0,0.18518518518518517,0,0,0,0,0,0.32168945012947875,0.47988113210032735,0,0.4411668404591873,0,0,0.10391653675921186,0,0,0,0,0.035744813669676606,1,1,0.22857142857142856,1,1,0.15384615384615385,0,0.0826761023717156,0.40529555309618515,0.1737245003808076,0.16386546586471187,0.6725533977529191,0.20951545758003542,0.11744845538099097,0.28189005426887787,0.020540147184826114,0.19135802469135801,0.7091375519179085,0.192
CHEMBL2107804,0.5270280862181581,0.05852085784214801,0.06824127498900942,0.09530268110829776,0,0,0,0,0,0,0,0.20689655172413793,0.1875,0.08080808080808081,0.10425509256892061,0.847925135910562,0.6774861246866497,0.2370770156189892,0.6774627398126096,0.11410101878142144,0.100737436187332,0.13048005701141974,0.10929797101614541,0.1155575455250383,0.09953957916926937,0.10348857475910239,0.11066613549883654,0.09182623230155923,0.06049696485622434,0.9976835093679365,0.18569658601191036,0.5971824966283469,0.5020687415828146,0.5926006234343959,0.16559694955744594,0.09654096038021873,0.08411214953271028,0,0,0.0625,0.21052631578947367,0.16666666666666666,0,0.2692307692307692,0,0,0,0,0.30152300043085467,0.2665678382642243,0.24119964774510394,0,0,0.36140316116210125,0.39668733691999003,0.40545537520011277,0.1446017540566868,0,0.15035959111840616,0,0.27763603969359707,0,0.3050187267968426,0,0.11517483685487163,0.13730383904715324,0.13705906591630618,0.30071461830589624,0.40078704068091087,0.40561454222463306,0.07559996107470551,0.07539802849712014,0.09557499228325651,0.08718386058181499,0.10252935074724391,0.10145160009075514,0.10384726368111952,0.10611894447065183,0.10487949867317287,0.11243288354364249,0.1568125488595792,0.176789190813169,0.23211233288750782,0.23321747457807177,0.24919384245332135,0.19410222809049676,0.0411297440423654,0.7142857142857143,0.021490240598087833,0.05714285714285714,0,0.8888888888888884,0.06644873468342558,0.04959290866922764,0.05132450034548224,0.14285714285714285,0,0.23529411764705882,0,0.05555555555555555,0.2,0,0.06666666666666667,0.2222222222222222,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,1,0,0,0.15789473684210525,0.1111111111111111,0,0,0.15404052326021994,0.1229535995941239,0,0.15897152697152803,0.37221659257196393,0,0.33316271879136555,0,0,0.3637078786572412,0,0,0,0,0,0,0,0.22857142857142856,1,1,0.11538461538461539,0,0.03276918048627986,0.23670778985882646,0.1017743608198941,0.08002164383469719,0.49381691018593127,0.0721636306649865,0.11837239095837906,0.004332884978455334,0.007734832568457376,0.08024691358024691,0.6205717077937941,0.092
CHEMBL219899,0.6613019812758546,0.20897810391699528,0.2103145701486364,0.19449785276058987,0,0,0,0,0,0,0,0.6896551724137931,0.6875,0.16666666666666666,0.28741948026272024,0.6651520915079651,0.5860438920010779,0.23934232298213132,0.8171256034953879,0.1802659927984885,0.2883094969316906,0.2921177141745548,0.27859371752579976,0.2320349954181802,0.26241512023522134,0.2769725438311048,0.3105241447369244,0.27128992654381023,0.23910703139347503,0.9863225957076527,0.15915011872079976,0.2874822769457075,0.39142174750481246,0.5388027789449223,0.724060899089047,0.23628075457197847,0.21495327102803738,0,0,0.125,0.6842105263157895,0.16666666666666666,0.1,0,0,0,0,0,0.6030460008617087,0.40304717205670393,0.3896197749371442,0,0,0.5685422710161839,0.3425875675859992,0.30596800498143967,0.36363053679370755,0.449489742783178,0.4419713885513456,0.4641016151377533,0.39906076880744373,0.16943293059098846,0.5002836163867999,0.2039966871207013,0.30989369468782885,0.3352229310367191,0.295765955959716,0.44015732749077546,0.4461667528145997,0.42778187061296685,0.20074575675705544,0.20138515445936458,0.22858162376704583,0.23063594247856556,0.2473843804347917,0.2494638715529458,0.3337073540706807,0.35981648252331394,0.21257834204935422,0.20600744383584432,0.23718921996480705,0.26212206553729317,0.2731797644966689,0.27465481337934533,0.320111665668254,0.3115336510829962,0.140864960282436,0.5238095238095243,0.050145528967700366,0.11428571428571428,0.043478260869565216,0.3030303030303033,0.18364634817647052,0.1431428423102041,0.12400766493293161,0.42857142857142855,0,0.058823529411764705,0,0.3333333333333333,0,0,0.06666666666666667,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0.2,0,0,0.5,0,0.42857142857142855,1,0,0,0,0.5,1,0,0,0,0.15789473684210525,0.5185185185185185,0,0.1051019013700246,0.3731167770865778,0.35984497755628075,0,0.23230263674632268,0.49184374157819233,0,0.5524118496263555,0,0.09317196499127652,0.6535159728763081,0.7631428283688881,0,0.03383677766810994,0.3678565568508162,0,0.17298180259270216,0,0.2571428571428571,0.8235294117647082,0.7777777777777779,0.3076923076923077,0,0.21650964175583692,0.4582902840107979,0.2198660403138393,0.2084077080152317,0.47043728869756074,0.2485884106225544,0.3340270656957406,0.12321488104429723,0.03892064460850479,0.22839506172839505,0.37417542145125804,0.232
CHEMBL2204526,0.7060134988025256,0.279635549245752,0.22794742601390633,0.2027296015663219,0,0,0,0,0,0,0,0.7241379310344828,0.6875,0.1717171717171717,0.20981502910217534,0.6902404492472455,0.7629856726517991,0.18245629044679232,0.7885175821064412,0.14736780141625322,0.22543389450394646,0.25643670773844535,0.20756143702881172,0.20022933081321792,0.23290630618783736,0.23959585977410564,0.2496822011196861,0.22083328956836298,0.19410736582391971,0.7793557971186629,0.1591412473462786,0,0.49448415925383365,0.244002543398028,0.46838791326914103,0.17544115021127607,0.22429906542056074,1,0,0.25,0.47368421052631576,0.5,0.2,0.07692307692307693,0,0,0,0,0.30152300043085467,0.3265961275353639,0.28343048169538826,0,0,0.3319700011034937,0.2627283702589119,0.19909778264898392,0.2351635290269211,0,0.15459192018798712,0,0.2828683639974866,0,0.17600400496042765,0,0.18818809374703582,0.21498656948621347,0.218632979077973,0.26762708900653764,0.2931520402323274,0.2843225819197258,0.20508376331621989,0.2156560763073569,0.2270495505479165,0.2170130751277967,0.2408861917014832,0.26191296610012726,0.2917269050413509,0.33091198868339006,0.21738187553664456,0.21575559706787406,0.2310161665710549,0.22866571505159128,0.24971407055540037,0.24929565346208143,0.23778656250013386,0.2441802553534519,0.17263901147396293,0.57983193277311,0.05147988497137631,0.22857142857142856,0.13043478260869565,0.28985507246376835,0.19385630576922638,0.18188720128037728,0.17633337895793394,0.2857142857142857,0,0.11764705882352941,0,0.3333333333333333,0,0.5,0.13333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,0.42857142857142855,0,1,0,0.6,0,0,0,0,0.2857142857142857,0,0,0,0,0.5,0,0,0,0,0.21052631578947367,0.8148148148148148,0.5,0.03528658277121514,0.24399188782498885,0.3165786635954365,0,0.357541283928386,0.5019663003922225,0,0.5880176156181228,0,0.013824234318784467,0,0,0,0.10615248524715738,0,0.40100609013604,0,0,0.3428571428571428,1,1,0.34615384615384615,0,0.21947961518239048,0.4706180462928949,0.20904960459280233,0.2200638312408635,0.5286942896339015,0.22550290638822815,0.10431470199688904,0.36574283798441454,0.045622601204239485,0.2037037037037037,0.33312973369166843,0.228
CHEMBL2204529,0.7124755062050948,0.2906968841078773,0.24849932413092274,0.21759947894665504,0,0,0,0,0,0,0,0.7241379310344828,0.6875,0.17676767676767677,0.2183097454128929,0.6893365810332962,0.7814110564812327,0.1581470133696726,0.7995067392912714,0.19445772719965077,0.26459904726559513,0.30865950662894087,0.292831909270332,0.29651915617535124,0.2782375137046539,0.2964910194032306,0.31117488755107925,0.287896013271604,0.24750318679187472,0.7793239082153129,0.18568505556833848,0.015964702193937755,0.5120248018970093,0.40121085242639126,0.46890683386484794,0.16983512125796985,0.2523364485981308,1,0,0.25,0.47368421052631576,0.5,0.2,0.07692307692307693,0,1,0.4330127018922192,0.7865660924854924,0.30152300043085467,0.4937374864764931,0.4688629056151492,0.4330127018922192,0.6123724356957945,0.3319700011034937,0.5083569456238861,0.42309546948823823,0.3301887575434949,0.1589186225978914,0.3008124918986602,0.13397459621556151,0.4682374218987284,0.20764176735225323,0.48796331802093934,0.2165063509461097,0.30826894666568194,0.37839347940431384,0.35372807033381204,0.4827362666706353,0.5608983615301566,0.5472654991094148,0.22318252797582314,0.23336035330044827,0.2575515779041993,0.26585351062099544,0.2971435992408133,0.28421543777630287,0.31475459963127195,0.3458210538052391,0.24416158290165146,0.24403975354145332,0.2835792009335918,0.2952787683981389,0.3205662423457829,0.2951166062650771,0.27010176674322706,0.2710981283707222,0.18323036187113856,0.6428571428571429,0.05414941409814259,0.22857142857142856,0.13043478260869565,0.3472222222222217,0.19928176671092823,0.15594408782756536,0.13498074137906524,0.2857142857142857,0,0.058823529411764705,0,0.2777777777777778,0,0.5,0.13333333333333333,0.7777777777777778,0.3333333333333333,1,0,0,0.42857142857142855,0,1,0,0.6,0,0,0,0,0.2857142857142857,0,0,0,0,0.5,0,0.5,0,0,0.15789473684210525,0.8148148148148148,0,0.03528658277121514,0.22520791657625744,0.32751577439065604,0.05113099925649133,0.2721060834833573,0.5080282280416143,0.7848249221878828,0.7033803571129764,0.7911388428304047,0.013824234318784467,0,0,0,0.11511905941464826,0,0.40100609013604,0,0,0.3428571428571428,0.8421052631578962,0.8,0.3076923076923077,0,0.21947961518239048,0.5056956861996214,0.24023857387233438,0.23931487655324366,0.5077054159797898,0.2511569103105265,0.10423730242037728,0.36535328670055733,0.0515968497282832,0.25925925925925924,0.45980943073540176,0.272
CHEMBL2205628,0.7791073372523406,0.4172647053918162,0.1130157182358653,0.1187658591489176,0,0,0,0,0,0,0,0.5172413793103449,0.5,0.10101010101010101,0.07111236248130792,0.8714260240120778,0.6742801446967612,0.24759714162199828,0.6900804922428647,0.09098762258609776,0.10903252156039732,0.1369183956067337,0.11236110900768204,0.08921534116220163,0.12372947818726202,0.12673742754727738,0.13593104819386956,0.11106415069777036,0.08949638417482116,0.9976577457043002,0.18568971341130236,0.7552436216814393,0.38900421646674127,0.6180675710741977,0.1594830109058585,0.10267993960440985,0.11214953271028037,0,0,0.3125,0.3157894736842105,0.3333333333333333,0.3,0,0,1,0,0,0.30152300043085467,0.26620760430294566,0.1925889609135671,0,0,0.13997084244475336,0.13368081783770275,0.09321797163404337,0.28730096548857115,0.449489742783178,0.30730664385960227,0.4641016151377533,0.5766713159922198,0.8305670694090129,0.535795268274797,1,0.17999614175961623,0.16493536895685076,0.13264206041505958,0.31701941860090893,0.2636566200685149,0.212723350710531,0.10646625539049209,0.10190818021786924,0.1360961858189803,0.11076825710766408,0.11186104362648397,0.11269174580461906,0.14538770562044315,0.1781386087672721,0.12606430604141577,0.11513938663499214,0.17115390023811133,0.12134119454745484,0.11610430381337226,0.11501069729810778,0.12931825732656835,0.13109162944005623,0.0677846425419241,0.6273291925465844,0.026992177988219318,0.05714285714285714,0.043478260869565216,0.37037037037037,0.09684760851779307,0.06997104502536053,0.08119939752996291,0.42857142857142855,0,0,0,0.3333333333333333,0,0,0.06666666666666667,0.3333333333333333,0.16666666666666666,1,0,0,0.14285714285714285,0,0,0,0.2,0,0,0.5,0,0.14285714285714285,0,0,0,0,0,0,0.5,0,0,0.15789473684210525,0.4444444444444444,0,0.5822286157250499,0.40921383202610123,0.24158089098103808,1,0.200723266574057,0.33809937460926925,0.41260309514028165,0.20274096123676413,0.5052633619431758,0,0,0,0,0,0,0.053617220504514965,0.28247810075931234,0,0.3142857142857143,0.7692307692307725,0.714285714285714,0.15384615384615385,0.3333333333333333,0.05672791348708985,0.2942245204076771,0.11130877416304984,0.10829815039577141,0.41953336857353185,0.08052759078305655,0.05389792380877859,0.13449378324743858,0.013439124872357657,0.10493827160493827,0.83899340337161,0.124
CHEMBL2205631,0.6809841062486393,0.23881623838752172,0.13614235569476188,0.14802562845052297,0,0,0,0,0,0,0,0.5172413793103449,0.5,0.1414141414141414,0.08575416084966751,0.8383039416835917,0.7001223993524501,0.2203609634857863,0.74430401998065,0.06503557466185357,0.11204275627396874,0.1267280943693988,0.10790577481869468,0.09189804863979613,0.13703896777885075,0.13947677457455268,0.14816254663775208,0.12604158847173863,0.10576613284685209,0.972688955067937,0.017624628145504938,0.3972182614547687,0.38900219030474953,0.596165126546684,0.15951740028674025,0.15929959375615785,0.1308411214953271,0,0,0.3125,0.2631578947368421,0.5,0.4,0,0,1,0,0,0.30152300043085467,0.26620760430294566,0.18138594431830674,0,0,0.13997084244475336,0.13368081783770275,0.08243449232123076,0.2755783488765351,0.449489742783178,0.30730664385960227,0.4641016151377533,0.5509015875251926,0.8305670694090129,0.535795268274797,1,0.18233850921092432,0.17341513985286142,0.136635527788707,0.3141156766890338,0.2688940920422398,0.21249054134152387,0.12514579568235004,0.12306517837362753,0.14859231877876142,0.12702461629585257,0.13284639415043,0.12956898921668009,0.1718381976575559,0.21831970107847537,0.14452851616101253,0.13343612548481718,0.18196444381621935,0.13589694214025747,0.13418171390135025,0.12831223465299751,0.14651339924719958,0.15698260727372285,0.08684907325684024,0.5428571428571429,0.044914330476865445,0.08571428571428572,0.08695652173913043,0.5,0.1172464784852938,0.09385562011954683,0.10064881984365968,0.5714285714285714,0,0.058823529411764705,0,0.3333333333333333,0,0,0.06666666666666667,0.3333333333333333,0.16666666666666666,1,0,0,0.2857142857142857,0,0,0,0.2,0,0,0.5,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.4444444444444444,0,0.4251996619434883,0.5701680862464458,0.3097388882023488,0.68929753860956,0.2479586994738148,0.3649632309200617,0.4199289061514032,0.20274096123676413,0.5052633619431758,0,0,0,0,0,0,0.07345631169802921,0.359816649255437,0,0.3714285714285714,0.8000000000000025,0.75,0.23076923076923078,0,0.07382302368873542,0.32885200002041537,0.1174712208129699,0.12799567538047743,0.41827329562529764,0.08318252813591455,0.0539180183219144,0.19146029100729678,0.01796969447998216,0.12345679012345678,0.703396042022966,0.14
CHEMBL2205632,0.853481384715872,0.5854780331462107,0.1687051389332088,0.1719813212897215,0,0,0,0,0,0,0,0.7241379310344828,0.71875,0.15151515151515152,0.0606913356687134,0.8765132413804221,0.6880181865012494,0.23332205880402854,0.7078114231782874,0.07783480999808648,0.14105127462174455,0.16094574980837187,0.1361028354267076,0.11260668836861461,0.17582773916491454,0.18208231212476272,0.19560183036666626,0.16880380298554304,0.1394679654883217,0.2870813397129191,0.01762463255022543,0.7551660098981857,0.3890450351730024,0.6206033225916578,0.22117445564892205,0.1447000289816692,0.16822429906542055,0,0,0.3125,0.5263157894736842,0.6666666666666666,0.3,0,0,1,0,0,0.30152300043085467,0.35679038915157346,0.2095478548148523,0,0,0.13997084244475336,0.18993059639183688,0.09603426026311213,0.293492625058028,0.449489742783178,0.34768665245078983,0.4641016151377533,0.5685867211480159,0.8305670694090129,0.587788014147624,1,0.21607293776965977,0.2135410196142987,0.17831438527533786,0.35456926193362276,0.30968162240186514,0.2568464436154858,0.14758256690111776,0.15434141268218515,0.18278079153882812,0.17344564992345926,0.18412874301715126,0.18924326640810518,0.22492036680858407,0.2847606609640212,0.16482383289689898,0.16069078700666106,0.20923107361589308,0.1739030439952162,0.171949201710054,0.1737064389244428,0.1791403132814492,0.19636084376678212,0.11244483671668137,0.7448979591836727,0.04924479099991993,0.05714285714285714,0.043478260869565216,0.27777777777777835,0.13286994548314546,0.10648183093240154,0.10511818147783876,0.42857142857142855,0,0,0,0.6111111111111112,0,0,0.06666666666666667,0.4444444444444444,0.16666666666666666,1,0,0,0.14285714285714285,0,0,0,0.2,0,0,0.5,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.6666666666666666,0,0.5822286157250499,0.47269025228957134,0.253640146958982,1,0.4816083206314422,0.5027111624780694,0.44944320991873793,0.26712705125039254,0.5186916514601865,0,0,0,0,0,0,0.053617220504514965,0.28247810075931234,0,0.5142857142857142,1,1,0.19230769230769232,0.3333333333333333,0.05672791348708985,0.39101069692234064,0.13985749260088287,0.16165614008413437,0.583169750535294,0.05576873663239985,0.05392966366064152,0.1361593238880312,0.025352410239556804,0.16049382716049382,1,0.18
CHEMBL2206662,0.6807576747224037,0.23846165142431258,0.12206428357193042,0.12140810968541796,0,0,0,0,0,0,0,0.7241379310344828,0.6875,0.10101010101010101,0.12603564765649403,0.7779407404666779,0.698246987367645,0.2708258789622443,0.6790915435226389,0.07538372448376648,0.13596184778060696,0.14101523149190393,0.10484025449337248,0.09319390644851831,0.11934779295115809,0.11986621951320083,0.1173722284744484,0.09813820872358238,0.08990290198745222,0.9487793667976067,0.017633553063999427,0.6652872697231619,0.476588690074252,0.5350444594262328,0.04981837952706495,0.0933231565368795,0.14953271028037382,0,0,0.25,0.6842105263157895,0,0,0,0,0,0,0,0.3692887483842935,0.32354588769395065,0.17868023987971324,0,0,0.16162440712835385,0.15754885696213547,0.054038829363505285,0.10701194047564155,0,0.04038000859118769,0,0.06962219912871957,0,0.027902235386042907,0,0.07167042217743262,0.10045191187378534,0.08477638994853473,0.05059550609975297,0.060411487088160076,0.04817989021341694,0.12174648331373232,0.14132023289922588,0.1447050655989342,0.13984598665034806,0.16678914815221038,0.16351040978388973,0.16853213635988934,0.18552408003004928,0.11932560381351807,0.12108343232618268,0.1147941312319234,0.10324680270917459,0.10950720574014061,0.10371311911838504,0.07784471688328566,0.08305334414577002,0.09849955869373345,0.9450549450549443,0.02544019584718124,0.11428571428571428,0.08695652173913043,0,0.11272053240307156,0.11508870793841686,0.11395163047425355,0,0,0,0,0.6111111111111112,0,0,0.06666666666666667,0.3333333333333333,0.16666666666666666,0,0,0,0.2857142857142857,0,0,0,0.4,0,0,0.5,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,0,0,0,0.15789473684210525,0.7407407407407407,0,0,0,0,0,0.42798762398395096,0.4050683423256938,0,0.18367271943263047,0,0,0.12123595955241397,0,0,0,0,0.11640749104580964,0.4130453802983596,0,0.28571428571428564,0.8000000000000025,0.75,0.23076923076923078,0,0.10525642665302466,0.36100390157879103,0.12352942948572139,0.14451407064143354,0.7083088007024994,0.14797372105965614,0.11968997482489721,0.2583743474065739,0.020622307773565416,0.1111111111111111,0.5880772049841191,0.148
CHEMBL2206667,0.6694448073154801,0.2210812743099136,0.11711914058487669,0.1133817321094104,0,0,0,0,0,0,0,0.7241379310344828,0.6875,0.09090909090909091,0.11168940893062772,0.8367733724686383,0.6484441553364941,0.28874374167836103,0.5944603880849015,0.0687903237083498,0.12542375178227394,0.13076526445877362,0.10483890181707704,0.08578325006874286,0.11510546842426955,0.11693570967472101,0.1166318067280155,0.10027720189545809,0.08965977266853695,0.9487796428990366,0.017633544052689454,0.6652743849562793,0.38689620919791906,0.6186261855392057,0.11191510824424837,0.07872359176239087,0.14018691588785046,0,0,0.3125,0.631578947368421,0.16666666666666666,0,0,0,0,0,0,0.3692887483842935,0.32354588769395065,0.17260168342329338,0,0,0.16162440712835385,0.15754885696213547,0.05403882936350542,0.09447417641707705,0,0.09748596438958734,0,0.06962219912871957,0,0.05974115981469827,0,0.08836121958581283,0.10130538989367331,0.09793700588847791,0.06462864027914232,0.0671053331295263,0.06213012689636345,0.112406713167804,0.13147222071850098,0.1340279508716857,0.13896067829066958,0.15564370602838076,0.16325909981543438,0.15820081140878778,0.19143382497994316,0.11072330217870825,0.11393805585728764,0.11003470762280189,0.10349371733512683,0.10724997356601779,0.10719811514874035,0.08035447218682101,0.09037958504701957,0.08631950573698147,0.9428571428571428,0.022116971188914196,0.08571428571428572,0.043478260869565216,0,0.1026897468485959,0.10229157039583366,0.09495689871897282,0,0,0,0,0.6111111111111112,0,0,0.06666666666666667,0.3333333333333333,0.16666666666666666,0,0,0,0.14285714285714285,0,0,0,0.4,0,0,0.5,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,0,0,0,0.15789473684210525,0.7037037037037037,0,0,0,0,0,0.45417703385591973,0.4353805645951728,0,0.20958738088214476,0,0,0.14548315146289648,0,0,0,0,0.05412307321389719,0.41188724311051633,0,0.3142857142857143,1,1,0.19230769230769232,0,0.0881613164513791,0.34521508241248705,0.1133430935168262,0.13475629716861598,0.7246127783662936,0.117406875752025,0.12007283793984246,0.1963542589645706,0.017570628763248396,0.1111111111111111,0.650500855118495,0.14
CHEMBL221116,0.6455040278684956,0.18646820496680813,0.10738553023880705,0.1390016919378402,0,0,0,0,0,0,0,0.5172413793103449,0.5,0.13131313131313133,0.09725835112472055,0.8402875850896233,0.7030600588998319,0.22247805516098385,0.712245076340405,0.08270278964830674,0.13443568145841828,0.15227020464939292,0.13764688362452654,0.11140694023287391,0.14129580364442165,0.14890348218723112,0.16041726008425355,0.14407979134996302,0.12218231510155483,0.9922435061947334,0.04424730410697638,0.819119864611345,0.48218812635195457,0.2750719676141675,0.2635624558099113,0.14103254834727086,0.14953271028037382,0,0,0,0.5789473684210527,0,0.1,0.19230769230769232,0.5,0,0,0,0.24619249892286207,0.37970453709495383,0.3358030961309343,0,0,0.13552618543578807,0.3380969533259957,0.20324199074459862,0.15350280276073133,0,0.16362291813839833,0,0.17275749040328878,0,0.137276365868871,0,0.14499825715581555,0.17558887155456343,0.19101204393668378,0.1896513565017304,0.22731676299722664,0.25509417963807796,0.12605604273126084,0.1380224460626983,0.150748581908675,0.15564861562229187,0.17687467374043067,0.1992914118864695,0.20735679634770837,0.2308833382910761,0.131915804080292,0.15168520030007496,0.17378302363722517,0.19315711735622573,0.2255127929282953,0.2638054174932014,0.221651699967308,0.2399730494794622,0.09355692850838482,0.8351648351648358,0.040801768464311224,0,0.08695652173913043,0.5833333333333334,0.11272053240307156,0.09800986963281803,0.08671941095824044,0,0,0.35294117647058826,0,0.2222222222222222,0.06666666666666667,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.14285714285714285,1,0,0,0,0,0,0.5,0,0.14285714285714285,0,0,0.5,0,0,0,0,0,0,0,0.4074074074074074,0,0,0,0,0,0.4168056204473574,0.5180533086412997,0,0.3763548723236479,0,0,0,0,0,0,0,0.026808610252257482,0.2188065959818235,0,0.3428571428571428,0.8000000000000025,0.75,0.15384615384615385,0,0.061587870003268395,0.36100390157879103,0.13170155344304688,0.14344568514608386,0.6617597339908626,0.10674050586146941,0.054185738534901565,0.13584001987020047,0.019166891630183452,0.1419753086419753,0.6698021011483019,0.156
